CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn,AverageMonthlyCharges,CustomerLifetimeValue
Cust_2615,57,Female,Month-to-month,48.880053445561714,2932.8,Yes,DSL,60,Yes,Bank transfer (automatic),No,48.880053445561714,2932.8
Cust_2616,58,Male,Month-to-month,60.41637758424997,241.67,Yes,Fiber optic,4,Yes,Bank transfer (automatic),No,60.41637758424997,241.67
Cust_2617,41,Male,One year,60.426229013005184,1933.64,No,Fiber optic,32,No,Mailed check,No,60.426229013005184,1933.64
Cust_2618,50,Female,Two year,49.994360732792785,1099.88,Yes,Fiber optic,22,Yes,Credit card (automatic),Yes,49.994360732792785,1099.88
Cust_2619,55,Female,One year,87.1039550925625,5313.34,No,DSL,61,Yes,Mailed check,No,87.1039550925625,5313.34
Cust_2620,67,Male,Two year,30.414464294158876,1733.62,No,DSL,57,Yes,Bank transfer (automatic),No,30.414464294158876,1733.62
Cust_2621,58,Male,Month-to-month,47.6083543294296,952.17,No,Fiber optic,20,Yes,Mailed check,Yes,47.6083543294296,952.17
Cust_2622,59,Female,Two year,54.4864246359304,1471.13,No,No,27,Yes,Mailed check,No,54.4864246359304,1471.13
Cust_2623,51,Female,One year,110.33076095025226,5737.2,Yes,Fiber optic,52,No,Bank transfer (automatic),No,110.33076095025226,5737.2
Cust_2624,66,Male,One year,45.779884982487474,2975.69,Yes,DSL,65,No,Bank transfer (automatic),Yes,45.779884982487474,2975.69
Cust_2625,54,Male,Two year,65.97814635234582,329.89,Yes,DSL,5,No,Mailed check,No,65.97814635234582,329.89
Cust_2626,39,Female,One year,67.15876394895939,2619.19,Yes,DSL,39,Yes,Credit card (automatic),No,67.15876394895939,2619.19
Cust_2627,66,Female,Two year,90.34699800720297,1806.94,No,No,20,No,Bank transfer (automatic),No,90.34699800720297,1806.94
Cust_2628,58,Female,Month-to-month,93.8266980590476,2064.19,Yes,No,22,Yes,Bank transfer (automatic),No,93.8266980590476,2064.19
Cust_2629,44,Female,Two year,78.96704817229725,2921.78,Yes,No,37,Yes,Credit card (automatic),No,78.96704817229725,2921.78
Cust_2630,44,Female,Two year,48.58645932139544,1020.32,No,Fiber optic,21,No,Electronic check,No,48.58645932139544,1020.32
Cust_2631,53,Male,Two year,52.48258444430709,419.86,No,DSL,8,Yes,Bank transfer (automatic),No,52.48258444430709,419.86
Cust_2632,55,Male,Two year,53.02147188247248,742.3,Yes,Fiber optic,14,No,Electronic check,No,53.02147188247248,742.3
Cust_2633,52,Female,Month-to-month,116.57732728413714,1865.24,Yes,Fiber optic,16,No,Credit card (automatic),No,116.57732728413714,1865.24
Cust_2634,53,Male,Month-to-month,68.28870151181513,3414.44,No,No,50,Yes,Credit card (automatic),No,68.28870151181513,3414.44
Cust_2635,70,Male,Month-to-month,34.9060708479937,244.34,No,Fiber optic,7,No,Credit card (automatic),Yes,34.9060708479937,244.34
Cust_2636,62,Female,Two year,116.47935478908721,349.44,No,No,3,No,Credit card (automatic),Yes,116.47935478908721,152.19
Cust_2637,52,Male,Month-to-month,104.5473160616912,1359.12,No,No,13,Yes,Mailed check,Yes,104.5473160616912,1359.12
Cust_2638,61,Male,One year,46.19464209515057,831.5,No,DSL,18,Yes,Mailed check,No,46.19464209515057,831.5
Cust_2639,37,Male,Month-to-month,30.509083036078433,1006.8,Yes,DSL,33,Yes,Electronic check,No,30.509083036078433,1006.8
Cust_2640,54,Female,Two year,39.222207767895966,2667.11,No,Fiber optic,68,No,Credit card (automatic),No,39.222207767895966,2667.11
Cust_2641,71,Female,One year,97.20657192096944,583.24,Yes,Fiber optic,6,No,Electronic check,Yes,97.20657192096944,583.24
Cust_2642,47,Male,Two year,53.33090228182893,3519.84,Yes,DSL,66,No,Electronic check,No,53.33090228182893,3519.84
Cust_2643,39,Male,One year,84.83092467433002,593.82,Yes,Fiber optic,7,No,Credit card (automatic),No,84.83092467433002,593.82
Cust_2644,42,Male,Two year,110.49637389951027,773.47,No,DSL,7,Yes,Electronic check,No,110.49637389951027,773.47
Cust_2645,36,Male,Two year,41.96112385283796,923.14,Yes,DSL,22,Yes,Electronic check,No,41.96112385283796,923.14
Cust_2646,40,Male,One year,39.16821774496266,430.85,Yes,No,11,No,Electronic check,No,39.16821774496266,430.85
Cust_2647,45,Male,Month-to-month,109.27874065976073,983.51,No,DSL,9,No,Electronic check,No,109.27874065976073,983.51
Cust_2648,33,Female,One year,58.592469366671494,58.59,Yes,DSL,1,Yes,Mailed check,Yes,58.592469366671494,58.59
Cust_2649,50,Male,One year,75.05836892879127,225.18,Yes,No,3,No,Electronic check,No,75.05836892879127,225.18
Cust_2650,60,Male,One year,44.63129402571628,981.89,Yes,No,22,Yes,Credit card (automatic),Yes,44.63129402571628,981.89
Cust_2651,39,Female,One year,75.43099292303172,5204.74,Yes,No,69,Yes,Electronic check,No,75.43099292303172,5204.74
Cust_2652,68,Male,One year,59.22986512152488,2132.28,No,No,36,Yes,Credit card (automatic),No,59.22986512152488,2132.28
Cust_2653,56,Male,Two year,57.75152846550082,462.01,No,DSL,8,No,Credit card (automatic),Yes,57.75152846550082,462.01
Cust_2654,62,Male,Two year,38.865523187728705,2293.07,Yes,DSL,59,Yes,Mailed check,No,38.865523187728705,2293.07
Cust_2655,42,Male,Month-to-month,31.75922102479347,1270.37,No,DSL,40,No,Mailed check,No,31.75922102479347,1270.37
Cust_2656,60,Female,Month-to-month,79.42862522217348,158.86,Yes,DSL,2,Yes,Electronic check,No,79.42862522217348,158.86
Cust_2657,36,Male,One year,183.17101784109963,549.51,Yes,DSL,3,No,Electronic check,No,183.17101784109963,311.93
Cust_2658,60,Female,Month-to-month,117.77019799456836,3533.11,No,DSL,30,Yes,Bank transfer (automatic),No,117.77019799456836,3533.11
Cust_2659,52,Male,Month-to-month,63.75159298314762,892.52,No,No,14,No,Electronic check,No,63.75159298314762,892.52
Cust_2660,56,Male,One year,55.533985134089974,3609.71,Yes,DSL,65,No,Bank transfer (automatic),No,55.533985134089974,3609.71
Cust_2661,35,Female,Two year,118.35498195307991,118.35,Yes,No,1,Yes,Bank transfer (automatic),No,118.35498195307991,118.35
Cust_2662,39,Male,Two year,109.77506828180589,2744.38,Yes,No,25,Yes,Mailed check,Yes,109.77506828180589,2744.38
Cust_2663,57,Female,Month-to-month,70.52467749932467,2891.51,Yes,DSL,41,Yes,Credit card (automatic),No,70.52467749932467,2891.51
Cust_2664,38,Female,Two year,53.543274938107054,749.61,Yes,No,14,Yes,Bank transfer (automatic),No,53.543274938107054,749.61
Cust_2665,55,Female,Two year,99.22320556559885,5358.05,No,DSL,54,Yes,Electronic check,No,99.22320556559885,5358.05
Cust_2666,33,Male,Month-to-month,66.4009438489041,1859.23,Yes,Fiber optic,28,No,Bank transfer (automatic),No,66.4009438489041,1859.23
Cust_2667,60,Male,One year,54.62945932827665,491.67,No,No,9,No,Mailed check,No,54.62945932827665,491.67
Cust_2668,35,Male,Month-to-month,38.32556371643522,843.16,No,Fiber optic,22,No,Bank transfer (automatic),No,38.32556371643522,843.16
Cust_2669,56,Male,Month-to-month,64.85583707945551,3761.64,Yes,No,58,No,Bank transfer (automatic),No,64.85583707945551,3761.64
Cust_2670,57,Female,Month-to-month,77.31397675320159,3865.7,No,DSL,50,Yes,Bank transfer (automatic),No,77.31397675320159,3865.7
Cust_2671,41,Male,One year,56.03223176015084,336.19,No,DSL,6,Yes,Bank transfer (automatic),No,56.03223176015084,336.19
Cust_2672,56,Male,One year,57.75132813609062,635.26,Yes,DSL,11,Yes,Bank transfer (automatic),No,57.75132813609062,635.26
Cust_2673,53,Female,One year,79.34857078746991,1031.53,No,DSL,13,Yes,Bank transfer (automatic),Yes,79.34857078746991,1031.53
Cust_2674,43,Female,One year,54.359982541322246,978.48,No,No,18,Yes,Bank transfer (automatic),Yes,54.359982541322246,978.48
Cust_2675,37,Male,Month-to-month,45.83188299728001,824.97,Yes,DSL,18,No,Mailed check,Yes,45.83188299728001,824.97
Cust_2676,26,Female,Two year,43.72984764987955,87.46,Yes,Fiber optic,2,Yes,Electronic check,No,43.72984764987955,87.46
Cust_2677,54,Female,Month-to-month,77.7448859768135,544.21,No,No,7,No,Mailed check,No,77.7448859768135,544.21
Cust_2678,31,Female,One year,94.22096568052567,376.88,Yes,Fiber optic,4,No,Bank transfer (automatic),No,94.22096568052567,376.88
Cust_2679,51,Female,Two year,39.02791569860358,195.14,No,DSL,5,Yes,Bank transfer (automatic),No,39.02791569860358,195.14
Cust_2680,46,Female,Month-to-month,70.54859300463542,1481.52,No,DSL,21,Yes,Credit card (automatic),No,70.54859300463542,1481.52
Cust_2681,58,Male,Two year,70.60514171699168,1482.71,No,DSL,21,No,Mailed check,No,70.60514171699168,1482.71
Cust_2682,46,Male,One year,55.75512898319653,780.57,Yes,No,14,No,Bank transfer (automatic),Yes,55.75512898319653,780.57
Cust_2683,46,Male,Two year,76.13631595604765,76.14,Yes,Fiber optic,1,No,Credit card (automatic),Yes,76.13631595604765,76.14
Cust_2684,58,Male,Two year,52.66010469261701,157.98,Yes,DSL,3,Yes,Mailed check,No,52.66010469261701,157.98
Cust_2685,54,Male,One year,53.48427708158415,267.42,Yes,DSL,5,Yes,Bank transfer (automatic),No,53.48427708158415,267.42
Cust_2686,53,Male,Two year,50.112463438542385,400.9,No,DSL,8,Yes,Credit card (automatic),No,50.112463438542385,400.9
Cust_2687,55,Male,Month-to-month,57.87696595841384,3877.76,Yes,No,67,No,Credit card (automatic),No,57.87696595841384,3877.76
Cust_2688,31,Female,Two year,92.76276440148695,1298.68,Yes,No,14,No,Bank transfer (automatic),No,92.76276440148695,1298.68
Cust_2689,59,Male,Month-to-month,51.014517747846725,918.26,Yes,DSL,18,No,Electronic check,No,51.014517747846725,918.26
Cust_2690,57,Male,Two year,77.99268379514629,4367.59,No,Fiber optic,56,Yes,Bank transfer (automatic),Yes,77.99268379514629,4367.59
Cust_2691,37,Male,Two year,104.1372586655931,1770.33,No,DSL,17,No,Credit card (automatic),No,104.1372586655931,1770.33
Cust_2692,47,Female,One year,49.09360983641279,343.66,No,No,7,Yes,Electronic check,Yes,49.09360983641279,343.66
Cust_2693,49,Male,One year,70.76967763455889,920.01,Yes,DSL,13,Yes,Electronic check,Yes,70.76967763455889,920.01
Cust_2694,48,Male,Month-to-month,62.483051741983274,62.48,No,Fiber optic,1,Yes,Mailed check,No,62.483051741983274,62.48
Cust_2695,54,Female,One year,57.59333170440217,172.78,No,No,3,Yes,Electronic check,No,57.59333170440217,172.78
Cust_2696,67,Male,One year,66.3071477911438,132.61,Yes,Fiber optic,2,Yes,Credit card (automatic),No,66.3071477911438,132.61
Cust_2697,62,Male,One year,96.19762086291988,6252.85,No,Fiber optic,65,No,Credit card (automatic),No,96.19762086291988,6252.85
Cust_2698,34,Female,One year,73.59883792998423,1177.58,No,DSL,16,Yes,Mailed check,No,73.59883792998423,1177.58
Cust_2699,57,Male,One year,78.15707160261573,859.73,No,No,11,Yes,Credit card (automatic),No,78.15707160261573,859.73
Cust_2700,65,Female,Month-to-month,70.61797192772164,1553.6,No,No,22,No,Credit card (automatic),Yes,70.61797192772164,1553.6
Cust_2701,54,Male,Month-to-month,70.83390100051348,3541.7,Yes,No,50,No,Credit card (automatic),No,70.83390100051348,3541.7
Cust_2702,63,Male,One year,51.014517747846725,765.22,Yes,Fiber optic,15,No,Mailed check,No,51.014517747846725,765.22
Cust_2703,74,Male,One year,36.99698052356838,480.96,No,No,13,Yes,Electronic check,No,36.99698052356838,480.96
Cust_2704,62,Female,Month-to-month,83.76731790309917,1507.81,Yes,Fiber optic,18,Yes,Mailed check,No,83.76731790309917,1507.81
Cust_2705,52,Female,Two year,38.82213477519133,854.09,No,No,22,Yes,Electronic check,No,38.82213477519133,854.09
Cust_2706,62,Female,Month-to-month,46.04337529988391,1427.34,Yes,DSL,31,No,Credit card (automatic),Yes,46.04337529988391,1427.34
Cust_2707,51,Male,Two year,47.690540642054515,667.67,No,Fiber optic,14,Yes,Bank transfer (automatic),No,47.690540642054515,667.67
Cust_2708,50,Male,One year,77.6088348467338,232.83,No,DSL,3,No,Mailed check,Yes,77.6088348467338,232.83
Cust_2709,45,Female,One year,71.03978652377495,3480.95,Yes,DSL,49,No,Electronic check,No,71.03978652377495,3480.95
Cust_2710,68,Female,Month-to-month,117.08863517115562,2575.95,No,DSL,22,Yes,Electronic check,Yes,117.08863517115562,2575.95
Cust_2711,40,Male,One year,35.80965340151407,823.62,Yes,DSL,23,No,Credit card (automatic),No,35.80965340151407,823.62
Cust_2712,68,Male,Two year,94.53968377630274,850.86,Yes,Fiber optic,9,No,Electronic check,No,94.53968377630274,850.86
Cust_2713,55,Male,Two year,56.377220025495305,2255.09,No,No,40,Yes,Credit card (automatic),No,56.377220025495305,2255.09
Cust_2714,33,Male,Month-to-month,67.6090184231251,2231.1,Yes,Fiber optic,33,Yes,Credit card (automatic),No,67.6090184231251,2231.1
Cust_2715,54,Female,Two year,50.2019409552743,401.62,Yes,DSL,8,Yes,Credit card (automatic),No,50.2019409552743,401.62
Cust_2716,24,Male,Month-to-month,60.339780031547804,1206.8,No,DSL,20,Yes,Electronic check,No,60.339780031547804,1206.8
Cust_2717,57,Male,Month-to-month,39.80268381163216,756.25,No,No,19,Yes,Bank transfer (automatic),No,39.80268381163216,756.25
Cust_2718,60,Male,Two year,53.55815816970036,2463.68,Yes,DSL,46,Yes,Mailed check,No,53.55815816970036,2463.68
Cust_2719,42,Male,Two year,68.67603820620161,2953.07,No,Fiber optic,43,Yes,Electronic check,No,68.67603820620161,2953.07
Cust_2720,51,Male,Two year,82.32721176048173,1152.58,Yes,Fiber optic,14,No,Mailed check,No,82.32721176048173,1152.58
Cust_2721,73,Male,Two year,157.72565219977113,1577.26,No,Fiber optic,10,No,Electronic check,No,157.72565219977113,704.02
Cust_2722,43,Male,Two year,59.59506547133907,59.6,No,Fiber optic,1,No,Credit card (automatic),No,59.59506547133907,59.6
Cust_2723,37,Female,Two year,66.23348126485884,861.04,No,DSL,13,Yes,Mailed check,No,66.23348126485884,861.04
Cust_2724,67,Female,Two year,35.14837643846927,70.3,No,No,2,Yes,Credit card (automatic),No,35.14837643846927,70.3
Cust_2725,73,Female,One year,116.12858939380075,3367.73,Yes,Fiber optic,29,No,Electronic check,No,116.12858939380075,1350.71
Cust_2726,50,Male,Month-to-month,76.93535844411991,1461.77,No,DSL,19,Yes,Electronic check,No,76.93535844411991,1461.77
Cust_2727,62,Female,Month-to-month,35.085853542281185,385.94,No,Fiber optic,11,No,Bank transfer (automatic),No,35.085853542281185,385.94
Cust_2728,66,Male,Two year,79.60920793201255,159.22,No,No,2,Yes,Mailed check,No,79.60920793201255,159.22
Cust_2729,41,Male,Month-to-month,52.37663500078054,1937.94,Yes,DSL,37,Yes,Electronic check,No,52.37663500078054,1937.94
Cust_2730,44,Male,Two year,42.14117291545274,1432.8,No,Fiber optic,34,Yes,Electronic check,No,42.14117291545274,1432.8
Cust_2731,64,Male,One year,64.95132260748721,1493.88,Yes,No,23,Yes,Bank transfer (automatic),No,64.95132260748721,1493.88
Cust_2732,70,Female,Month-to-month,39.00777330396533,2262.45,No,DSL,58,Yes,Bank transfer (automatic),No,39.00777330396533,2262.45
Cust_2733,56,Male,Month-to-month,100.600125339953,7042.01,Yes,DSL,70,No,Bank transfer (automatic),No,100.600125339953,7042.01
Cust_2734,39,Male,One year,73.7950674835559,1475.9,Yes,Fiber optic,20,No,Credit card (automatic),No,73.7950674835559,1475.9
Cust_2735,73,Female,One year,103.77637722503184,1141.54,Yes,DSL,11,No,Bank transfer (automatic),No,103.77637722503184,1141.54
Cust_2736,43,Female,One year,39.55581613469923,988.9,Yes,DSL,25,No,Bank transfer (automatic),No,39.55581613469923,988.9
Cust_2737,45,Female,Month-to-month,56.86892216653159,739.3,Yes,Fiber optic,13,No,Mailed check,No,56.86892216653159,739.3
Cust_2738,54,Male,Month-to-month,51.037673144471256,3215.37,Yes,Fiber optic,63,No,Credit card (automatic),No,51.037673144471256,3215.37
Cust_2739,68,Female,One year,100.87533781121249,6960.4,No,DSL,69,Yes,Credit card (automatic),No,100.87533781121249,6960.4
Cust_2740,60,Male,One year,32.06736539783644,128.27,No,Fiber optic,4,Yes,Electronic check,No,32.06736539783644,128.27
Cust_2741,54,Male,One year,50.46736893148255,2119.63,Yes,Fiber optic,42,Yes,Mailed check,No,50.46736893148255,2119.63
Cust_2742,55,Female,One year,52.51727897601744,2888.45,No,DSL,55,Yes,Bank transfer (automatic),No,52.51727897601744,2888.45
Cust_2743,50,Female,One year,57.71433809873565,3116.57,Yes,Fiber optic,54,No,Credit card (automatic),No,57.71433809873565,3116.57
Cust_2744,56,Female,Two year,53.37707389759356,373.64,Yes,No,7,Yes,Electronic check,No,53.37707389759356,373.64
Cust_2745,19,Male,One year,41.81010686927255,2592.23,No,DSL,62,Yes,Mailed check,No,41.81010686927255,2592.23
Cust_2746,46,Male,Two year,85.73970663840987,1114.62,Yes,DSL,13,Yes,Bank transfer (automatic),No,85.73970663840987,1114.62
Cust_2747,52,Male,Month-to-month,66.75327044193095,867.79,No,No,13,No,Mailed check,Yes,66.75327044193095,867.79
Cust_2748,36,Male,Month-to-month,61.32235222005805,245.29,No,Fiber optic,4,No,Mailed check,No,61.32235222005805,245.29
Cust_2749,54,Male,Two year,47.75253019992462,525.28,No,Fiber optic,11,Yes,Bank transfer (automatic),No,47.75253019992462,525.28
Cust_2750,47,Male,One year,64.20613329121961,128.41,Yes,Fiber optic,2,No,Electronic check,No,64.20613329121961,128.41
Cust_2751,71,Female,Month-to-month,59.36172731752424,2730.64,Yes,DSL,46,No,Bank transfer (automatic),No,59.36172731752424,2730.64
Cust_2752,68,Male,One year,76.2987122525585,457.79,No,Fiber optic,6,No,Credit card (automatic),No,76.2987122525585,457.79
Cust_2753,44,Female,One year,86.62412175351628,1472.61,Yes,Fiber optic,17,Yes,Bank transfer (automatic),No,86.62412175351628,1472.61
Cust_2754,48,Female,Two year,78.02459152720782,1326.42,No,DSL,17,No,Mailed check,No,78.02459152720782,1326.42
Cust_2755,49,Female,Month-to-month,94.2072291069034,4145.12,No,DSL,44,Yes,Electronic check,Yes,94.2072291069034,4145.12
Cust_2756,44,Female,Month-to-month,165.88051899161118,4312.89,Yes,Fiber optic,26,No,Bank transfer (automatic),No,165.88051899161118,1834.26
Cust_2757,52,Female,Two year,38.871323106715465,1826.95,Yes,No,47,No,Credit card (automatic),No,38.871323106715465,1826.95
Cust_2758,40,Male,One year,120.92867435725513,5804.58,No,DSL,48,No,Electronic check,No,120.92867435725513,3705.69
Cust_2759,36,Male,One year,61.33234273835801,1042.65,No,No,17,Yes,Mailed check,No,61.33234273835801,1042.65
Cust_2760,57,Male,Month-to-month,115.380050363393,2538.36,Yes,No,22,No,Bank transfer (automatic),No,115.380050363393,2538.36
Cust_2761,57,Male,Two year,71.24186454169865,783.66,No,DSL,11,Yes,Electronic check,No,71.24186454169865,783.66
Cust_2762,40,Female,Two year,49.1659302280075,1966.64,Yes,No,40,Yes,Electronic check,No,49.1659302280075,1966.64
Cust_2763,60,Female,One year,70.72387419571362,1555.93,No,Fiber optic,22,No,Mailed check,No,70.72387419571362,1555.93
Cust_2764,42,Female,One year,97.96370316045399,1469.46,No,No,15,Yes,Electronic check,No,97.96370316045399,1469.46
Cust_2765,53,Male,Two year,96.91956093709022,96.92,No,Fiber optic,1,Yes,Electronic check,No,96.91956093709022,96.92
Cust_2766,59,Male,Month-to-month,111.63151356432222,1897.74,No,DSL,17,Yes,Credit card (automatic),No,111.63151356432222,1897.74
Cust_2767,49,Male,One year,30.270954208219514,423.79,No,Fiber optic,14,Yes,Electronic check,No,30.270954208219514,423.79
Cust_2768,55,Male,Two year,66.57518730522827,2995.88,No,DSL,45,No,Bank transfer (automatic),No,66.57518730522827,2995.88
Cust_2769,43,Female,Two year,30.63966220442138,30.64,No,No,1,Yes,Credit card (automatic),No,30.63966220442138,30.64
Cust_2770,47,Female,Two year,62.78258056113738,3578.61,Yes,DSL,57,No,Credit card (automatic),No,62.78258056113738,3578.61
Cust_2771,47,Male,Month-to-month,43.756309936247234,2537.87,No,Fiber optic,58,Yes,Bank transfer (automatic),No,43.756309936247234,2537.87
Cust_2772,41,Male,One year,84.08088025431108,756.73,Yes,DSL,9,Yes,Credit card (automatic),No,84.08088025431108,756.73
Cust_2773,47,Female,One year,47.58200077983376,47.58,No,No,1,No,Mailed check,No,47.58200077983376,47.58
Cust_2774,31,Female,One year,105.06475163414618,6093.76,No,No,58,Yes,Mailed check,No,105.06475163414618,6093.76
Cust_2775,44,Female,Month-to-month,110.0972557339584,3853.4,No,Fiber optic,35,No,Bank transfer (automatic),No,110.0972557339584,3853.4
Cust_2776,46,Female,One year,53.87807514163063,3232.68,No,Fiber optic,60,Yes,Electronic check,No,53.87807514163063,3232.68
Cust_2777,46,Male,One year,65.62062386115251,2756.07,Yes,DSL,42,No,Credit card (automatic),No,65.62062386115251,2756.07
Cust_2778,47,Female,One year,33.44081676344349,100.32,Yes,Fiber optic,3,No,Bank transfer (automatic),No,33.44081676344349,100.32
Cust_2779,49,Female,One year,81.5360856151829,1304.58,No,DSL,16,Yes,Credit card (automatic),Yes,81.5360856151829,1304.58
Cust_2780,55,Female,Month-to-month,111.82859251809077,1230.11,Yes,Fiber optic,11,Yes,Mailed check,No,111.82859251809077,1230.11
Cust_2781,60,Female,Two year,53.87670591968963,1023.66,Yes,No,19,No,Mailed check,No,53.87670591968963,1023.66
Cust_2782,42,Male,Two year,79.0595985926559,711.54,Yes,No,9,Yes,Bank transfer (automatic),No,79.0595985926559,711.54
Cust_2783,35,Male,One year,58.77968980251516,1822.17,No,Fiber optic,31,No,Credit card (automatic),Yes,58.77968980251516,1822.17
Cust_2784,37,Male,One year,83.28165710049086,1249.22,No,DSL,15,Yes,Mailed check,Yes,83.28165710049086,1249.22
Cust_2785,44,Male,One year,38.87665482620062,349.89,Yes,No,9,Yes,Credit card (automatic),No,38.87665482620062,349.89
Cust_2786,45,Male,Month-to-month,65.11716859852947,325.59,No,DSL,5,Yes,Mailed check,No,65.11716859852947,325.59
Cust_2787,40,Male,One year,67.8004173139662,339.0,No,No,5,No,Mailed check,No,67.8004173139662,339.0
Cust_2788,34,Female,Month-to-month,37.02899892671164,1036.81,No,Fiber optic,28,No,Mailed check,Yes,37.02899892671164,1036.81
Cust_2789,44,Female,One year,69.94315027097961,69.94,Yes,Fiber optic,1,Yes,Mailed check,No,69.94315027097961,69.94
Cust_2790,52,Female,One year,35.304269298895534,141.22,Yes,Fiber optic,4,Yes,Electronic check,No,35.304269298895534,141.22
Cust_2791,57,Female,Two year,31.3418136979617,1755.14,Yes,No,56,Yes,Bank transfer (automatic),No,31.3418136979617,1755.14
Cust_2792,43,Male,One year,75.05836892879127,1275.99,No,Fiber optic,17,No,Credit card (automatic),No,75.05836892879127,1275.99
Cust_2793,45,Female,Month-to-month,98.37971904279246,2164.35,No,Fiber optic,22,No,Mailed check,No,98.37971904279246,2164.35
Cust_2794,38,Male,Two year,83.85133974643296,2599.39,No,Fiber optic,31,No,Mailed check,No,83.85133974643296,2599.39
Cust_2795,49,Female,Month-to-month,50.59521555150724,1062.5,No,DSL,21,No,Mailed check,Yes,50.59521555150724,1062.5
Cust_2796,39,Female,Two year,68.06105430184263,408.37,No,Fiber optic,6,No,Bank transfer (automatic),Yes,68.06105430184263,408.37
Cust_2797,56,Female,Month-to-month,79.46329230594955,397.32,No,DSL,5,No,Credit card (automatic),Yes,79.46329230594955,397.32
Cust_2798,28,Male,Two year,78.96704817229725,1342.44,No,DSL,17,Yes,Bank transfer (automatic),No,78.96704817229725,1342.44
Cust_2799,45,Female,Month-to-month,80.76624173310621,1292.26,No,No,16,No,Bank transfer (automatic),No,80.76624173310621,1292.26
Cust_2800,53,Male,Month-to-month,68.74014120020138,893.62,Yes,Fiber optic,13,No,Mailed check,No,68.74014120020138,893.62
Cust_2801,52,Male,One year,66.71182319053298,2535.05,Yes,No,38,No,Credit card (automatic),No,66.71182319053298,2535.05
Cust_2802,80,Female,Two year,108.181162937962,1406.36,No,Fiber optic,13,Yes,Mailed check,Yes,108.181162937962,1406.36
Cust_2803,54,Male,Two year,55.307928940321844,2820.7,No,DSL,51,Yes,Bank transfer (automatic),No,55.307928940321844,2820.7
Cust_2804,37,Male,One year,77.84445309056656,1089.82,No,No,14,Yes,Electronic check,No,77.84445309056656,1089.82
Cust_2805,48,Female,Month-to-month,63.10381389035252,4354.16,No,DSL,69,Yes,Electronic check,No,63.10381389035252,4354.16
Cust_2806,28,Female,Month-to-month,41.21248325239308,1483.65,No,Fiber optic,36,Yes,Bank transfer (automatic),No,41.21248325239308,1483.65
Cust_2807,49,Female,Two year,38.569669031673435,231.42,Yes,No,6,Yes,Mailed check,No,38.569669031673435,231.42
Cust_2808,40,Female,Month-to-month,70.75876636948834,990.62,Yes,Fiber optic,14,Yes,Mailed check,Yes,70.75876636948834,990.62
Cust_2809,60,Female,Two year,80.14164853862304,721.27,Yes,No,9,Yes,Credit card (automatic),No,80.14164853862304,721.27
Cust_2810,43,Female,Two year,53.66078551919489,375.63,No,Fiber optic,7,No,Credit card (automatic),No,53.66078551919489,375.63
Cust_2811,48,Male,Month-to-month,78.67798636914054,5350.1,No,DSL,68,Yes,Electronic check,No,78.67798636914054,5350.1
Cust_2812,42,Female,Month-to-month,72.40689355944721,3837.57,No,DSL,53,No,Mailed check,No,72.40689355944721,3837.57
Cust_2813,70,Female,Month-to-month,52.85324168755649,1532.74,No,No,29,Yes,Bank transfer (automatic),No,52.85324168755649,1532.74
Cust_2814,46,Male,One year,83.54394613446686,4260.74,No,Fiber optic,51,No,Mailed check,No,83.54394613446686,4260.74
Cust_2815,71,Female,Two year,116.69334157289722,116.69,Yes,Fiber optic,1,No,Mailed check,Yes,116.69334157289722,116.69
Cust_2816,59,Male,Month-to-month,58.42023563655772,3096.27,No,DSL,53,No,Bank transfer (automatic),Yes,58.42023563655772,3096.27
Cust_2817,55,Female,One year,77.40768483305845,619.26,Yes,No,8,No,Electronic check,Yes,77.40768483305845,619.26
Cust_2818,54,Female,Month-to-month,40.285921738375876,120.86,No,Fiber optic,3,Yes,Bank transfer (automatic),No,40.285921738375876,120.86
Cust_2819,54,Male,Two year,76.51547186665898,994.7,Yes,Fiber optic,13,Yes,Mailed check,No,76.51547186665898,994.7
Cust_2820,26,Female,One year,67.46101389788112,1551.6,Yes,DSL,23,No,Bank transfer (automatic),No,67.46101389788112,1551.6
Cust_2821,46,Male,Two year,97.52138409801847,3510.77,No,Fiber optic,36,No,Credit card (automatic),No,97.52138409801847,3510.77
Cust_2822,60,Female,Month-to-month,97.15102671107107,874.36,Yes,DSL,9,Yes,Credit card (automatic),No,97.15102671107107,874.36
Cust_2823,49,Female,Month-to-month,55.26200552817579,276.31,No,No,5,No,Credit card (automatic),No,55.26200552817579,276.31
Cust_2824,33,Male,Month-to-month,50.02479443320428,500.25,Yes,Fiber optic,10,No,Credit card (automatic),No,50.02479443320428,500.25
Cust_2825,49,Female,One year,35.8791798369978,502.31,Yes,Fiber optic,14,Yes,Bank transfer (automatic),No,35.8791798369978,502.31
Cust_2826,70,Female,One year,38.89144570484157,194.46,No,DSL,5,Yes,Electronic check,Yes,38.89144570484157,194.46
Cust_2827,64,Male,One year,46.54400054137095,511.98,Yes,DSL,11,Yes,Electronic check,No,46.54400054137095,511.98
Cust_2828,49,Female,One year,55.35806328334156,387.51,Yes,Fiber optic,7,No,Credit card (automatic),No,55.35806328334156,387.51
Cust_2829,61,Male,Month-to-month,34.7671630462649,451.97,Yes,DSL,13,No,Mailed check,No,34.7671630462649,451.97
